frame,track_id,class_id,x1,y1,x2,y2,cx,cy
623,198,2,220.03952,445.15298,227.56044,474.77478,223.79999,474.77478
623,190,2,70.862236,407.56717,80.52723,429.2918,75.69473,429.2918
623,192,2,56.31707,397.23502,64.0825,422.38217,60.199783,422.38217
623,186,2,119.657364,457.9316,128.65045,488.3462,124.15391,488.3462
623,199,2,201.54782,433.0867,209.9807,454.06708,205.76425,454.06708
624,164,2,11.128448,413.4632,22.345465,454.55103,16.736956,454.55103
624,175,2,203.62683,450.21887,214.51938,481.00037,209.0731,481.00037
624,190,2,68.44053,406.74957,78.793236,429.56036,73.61688,429.56036
624,186,2,116.54088,457.2828,127.16985,487.9487,121.85536,487.9487
624,198,2,219.01114,444.6609,227.92715,473.76996,223.46915,473.76996
624,132,2,100.190796,439.08932,113.8108,467.07712,107.00079,467.07712
624,192,2,54.487736,398.22165,62.826275,422.90198,58.657005,422.90198
624,199,2,200.60564,432.2537,209.85445,453.70328,205.23004,453.70328
624,136,2,171.3863,429.08246,180.65744,454.79364,176.02188,454.79364
625,175,2,203.6008,450.37622,214.56667,480.99362,209.08374,480.99362
625,164,2,11.08509,413.3305,22.444923,454.77734,16.765007,454.77734
625,190,2,68.43041,406.74197,78.80696,429.56644,73.61868,429.56644
625,186,2,116.529854,457.2645,127.169914,487.94318,121.849884,487.94318
625,198,2,218.99841,444.59927,227.92569,473.7283,223.46205,473.7283
625,132,2,100.16435,439.0301,113.83284,467.0968,106.9986,467.0968
625,192,2,54.48149,398.2195,62.84333,422.89633,58.66241,422.89633
625,199,2,200.51546,432.2463,210.02042,453.95514,205.26794,453.95514
625,136,2,171.37769,429.06186,180.65828,454.78635,176.01797,454.78635
626,136,2,169.86922,428.56552,178.36156,455.718,174.11539,455.718
626,164,2,8.167798,413.55197,19.203663,454.92438,13.68573,454.92438
626,186,2,114.880745,456.62207,126.108604,486.69748,120.494675,486.69748
626,132,2,98.43638,439.31027,111.27169,467.16193,104.854034,467.16193
626,198,2,218.2174,444.8498,228.24457,472.64624,223.23099,472.64624
626,175,2,203.2612,450.69092,212.7849,481.13928,208.02304,481.13928
626,199,2,201.5289,434.23987,209.26201,459.8838,205.39545,459.8838
626,190,2,67.05489,407.2055,77.37728,429.95694,72.21609,429.95694
626,192,2,51.874054,399.2808,59.60445,424.20227,55.73925,424.20227
627,136,2,169.88828,428.56415,178.34879,455.80133,174.11853,455.80133
627,164,2,8.34993,413.4375,19.360554,454.66086,13.855242,454.66086
627,186,2,114.943565,456.64194,125.90417,486.8156,120.42387,486.8156
627,198,2,218.13347,444.78934,228.45297,472.64908,223.29321,472.64908
627,132,2,98.631516,439.3262,111.42307,467.28946,105.0273,467.28946
627,175,2,203.27132,450.92957,212.88219,481.27298,208.07675,481.27298
627,199,2,201.50154,434.27765,209.18661,460.11676,205.34409,460.11676
627,190,2,67.032104,407.12567,77.37076,430.01727,72.20143,430.01727
627,192,2,51.860027,399.47076,59.562305,424.12527,55.711166,424.12527
628,136,2,168.08871,429.4423,177.03658,456.15085,172.56265,456.15085
628,186,2,112.651,457.60065,122.90348,488.03503,117.77724,488.03503
628,164,2,6.014814,413.20035,17.480227,454.97275,11.74752,454.97275
628,199,2,199.85551,435.0167,207.49968,460.66385,203.6776,460.66385
628,132,2,97.480606,437.94217,109.140976,466.14908,103.31079,466.14908
628,198,2,217.54366,446.0933,228.30484,473.38293,222.92426,473.38293
628,175,2,202.3362,449.76654,211.22711,480.73026,206.78165,480.73026
628,190,2,64.648056,407.73785,75.04604,431.6052,69.847046,431.6052
628,192,2,49.69065,399.43658,58.72588,424.31152,54.208267,424.31152
629,186,2,111.19222,457.93668,121.79368,487.87143,116.49295,487.87143
629,132,2,96.61653,438.63422,108.51304,466.91193,102.56479,466.91193
629,192,2,47.291447,398.09045,56.237907,424.0719,51.76468,424.0719
629,136,2,166.6106,429.27576,175.62955,455.97006,171.12007,455.97006
629,175,2,201.27802,447.3831,209.97243,481.15436,205.62521,481.15436
629,199,2,198.37975,437.16193,206.37169,461.9546,202.37572,461.9546
629,164,2,4.2527027,413.50058,16.274689,455.3738,10.263696,455.3738
629,198,2,217.56084,445.88263,229.01826,473.13983,223.28955,473.13983
629,190,2,63.536015,407.97568,73.412506,431.7469,68.47426,431.7469
629,203,2,199.77742,437.29398,208.40927,478.74664,204.09335,478.74664
630,186,2,111.19148,457.94,121.79474,487.87192,116.49311,487.87192
630,192,2,47.372856,397.83633,56.320984,423.96222,51.84692,423.96222
630,132,2,96.6168,438.64465,108.515976,466.91983,102.56639,466.91983
630,136,2,166.60664,429.26874,175.63254,455.9739,171.1196,455.9739
630,175,2,201.27202,447.34628,209.98135,481.15308,205.62668,481.15308
630,199,2,198.37685,437.166,206.3779,461.98547,202.37738,461.98547
630,164,2,4.260467,413.50964,16.243738,455.33148,10.252103,455.33148
630,190,2,63.53166,408.0362,73.41767,431.79233,68.47466,431.79233
630,198,2,217.57146,445.86163,228.99123,473.04166,223.28134,473.04166
630,203,2,199.77313,437.29465,208.42264,478.86856,204.09789,478.86856
631,192,2,45.851288,397.7269,54.285225,423.3764,50.068256,423.3764
631,186,2,109.7495,458.5388,120.88803,488.4562,115.31876,488.4562
631,175,2,200.58963,448.64886,209.3166,481.40616,204.95312,481.40616
631,198,2,217.63805,445.21722,228.51454,472.3521,223.0763,472.3521
631,190,2,62.316654,408.18985,71.31295,431.39896,66.814804,431.39896
631,136,2,165.21822,428.96442,174.37032,456.75162,169.79427,456.75162
631,132,2,96.21724,438.57825,106.37532,467.1117,101.29628,467.1117
631,199,2,198.24414,437.8671,206.14001,461.96207,202.19208,461.96207
631,164,2,3.4422112,413.89233,14.378225,455.2052,8.910218,455.2052
631,203,2,199.23772,437.9736,207.7846,475.33734,203.51117,475.33734
632,164,2,1.2554412,414.74878,12.709224,455.1267,6.982332,455.1267
632,186,2,107.92749,458.7816,119.959694,489.17914,113.94359,489.17914
632,192,2,44.80154,398.49252,53.797714,422.97415,49.29963,422.97415
632,136,2,164.6554,429.15378,173.29555,456.289,168.97546,456.289
632,175,2,199.95924,448.06677,208.29521,481.7472,204.12723,481.7472
632,190,2,61.06037,408.42938,69.433174,432.1051,65.24677,432.1051
632,132,2,96.18899,438.59946,105.1698,466.70612,100.6794,466.70612
632,198,2,217.64397,446.0342,228.3544,473.06882,222.99918,473.06882
632,199,2,197.74933,438.43356,205.51254,462.5603,201.63094,462.5603
632,204,1,263.95026,442.46896,273.58377,468.8356,268.76703,468.8356
632,203,2,198.29622,439.07477,206.83244,477.4816,202.56433,477.4816
633,186,2,105.94658,458.51047,120.578,489.52945,113.26229,489.52945
633,136,2,163.52943,428.87598,173.058,457.32025,168.29372,457.32025
633,175,2,199.46951,448.55396,207.63768,482.1657,203.55359,482.1657
633,190,2,59.352486,408.03583,68.0161,431.9241,63.68429,431.9241
633,198,2,217.89677,445.76096,228.02681,473.4721,222.96179,473.4721
633,164,2,0.99323374,414.48077,11.412117,455.79184,6.2026753,455.79184
633,132,2,95.762665,438.49606,104.067986,466.66245,99.91533,466.66245
633,192,2,43.637844,400.0958,53.598328,424.37128,48.618088,424.37128
633,203,2,197.87358,440.20493,206.42278,477.71002,202.14818,477.71002
633,204,1,265.15533,442.22946,274.19806,468.30795,269.6767,468.30795
633,199,2,197.63606,439.2513,205.74051,464.5614,201.6883,464.5614
634,186,2,105.924515,458.5579,120.609886,489.6028,113.2672,489.6028
634,136,2,163.51846,428.87405,173.05803,457.33105,168.28824,457.33105
634,175,2,199.46574,448.51443,207.63788,482.1762,203.55182,482.1762
634,190,2,59.310734,408.02554,68.019806,431.92288,63.665268,431.92288
634,198,2,217.90225,445.75342,228.00809,473.475,222.95517,473.475
634,164,2,0.9834341,414.46936,11.401977,455.8011,6.192705,455.8011
634,132,2,95.75419,438.58102,104.00917,466.84518,99.88168,466.84518
634,192,2,43.628094,400.05875,53.616714,424.38522,48.622406,424.38522
634,203,2,197.88333,440.25317,206.45477,478.0739,202.16905,478.0739
634,204,1,265.14673,442.2218,274.19727,468.30994,269.672,468.30994
634,199,2,197.64403,439.25723,205.75107,464.61563,201.69754,464.61563
635,136,2,162.2059,428.22336,171.30121,457.0882,166.75356,457.0882
635,175,2,198.6623,449.2977,207.54,482.20493,203.10114,482.20493
635,186,2,105.200096,458.7481,119.3903,490.05713,112.2952,490.05713
635,190,2,57.43174,407.14862,66.476776,432.0075,61.954258,432.0075
635,198,2,217.82948,445.52496,227.60292,473.43115,222.7162,473.43115
635,164,3,1.1727868,419.79846,11.357846,457.8813,6.2653165,457.8813
635,192,2,42.102085,399.3638,52.630367,423.61877,47.366226,423.61877
635,203,2,197.47691,439.30383,206.45068,477.23062,201.9638,477.23062
635,132,2,95.326256,440.02588,102.625244,466.5107,98.97575,466.5107
635,199,2,197.51875,439.2025,205.90967,466.23428,201.7142,466.23428
636,136,2,161.9958,428.56253,170.16092,456.6365,166.07837,456.6365
636,164,3,0.6666071,423.09576,10.761864,458.60187,5.7142353,458.60187
636,175,2,198.32477,450.45493,207.23616,482.43402,202.78046,482.43402
636,190,2,56.622463,407.82062,65.53291,432.24356,61.07769,432.24356
636,186,2,104.97967,458.23178,120.3443,490.17285,112.66199,490.17285
636,132,2,94.43477,439.53464,102.13974,469.1838,98.287254,469.1838
636,198,2,217.74895,445.15533,227.77254,472.50623,222.76074,472.50623
636,199,2,196.86243,439.02832,206.65791,463.52307,201.76016,463.52307
636,203,2,196.13408,439.60114,205.7899,470.78986,200.96199,470.78986
636,192,2,40.85081,399.68195,51.268524,422.18777,46.05967,422.18777
637,136,2,161.99567,428.56097,170.16074,456.63895,166.0782,456.63895
637,164,3,0.6640625,423.074,10.761833,458.60434,5.712948,458.60434
637,175,2,198.319,450.43417,207.20593,482.42737,202.76247,482.42737
637,190,2,56.619534,407.8122,65.530815,432.24454,61.075172,432.24454
637,186,2,104.977776,458.23108,120.345894,490.1732,112.661835,490.1732
637,132,2,94.434494,439.5347,102.14036,469.1844,98.28743,469.1844
637,198,2,217.7523,445.1614,227.76974,472.51328,222.76102,472.51328
637,199,2,196.86404,439.03702,206.65338,463.5921,201.75871,463.5921
637,203,2,196.14098,439.6016,205.79095,470.9526,200.96597,470.9526
637,192,2,40.84284,399.67596,51.259174,422.17465,46.051006,422.17465
638,136,2,161.9884,428.787,169.53296,456.4353,165.76068,456.4353
638,175,2,197.9674,452.32578,207.24593,482.44382,202.60666,482.44382
638,186,2,104.05619,458.3175,117.62201,490.82965,110.839096,490.82965
638,198,2,218.23007,445.75317,227.92285,471.8557,223.07646,471.8557
638,190,2,56.2615,407.66757,64.80841,432.38525,60.534958,432.38525
638,132,2,93.91831,439.74133,102.79968,469.42813,98.35899,469.42813
638,164,3,0.38470274,428.79544,10.766454,458.3489,5.575578,458.3489
638,203,2,196.05902,440.01303,205.58302,470.19553,200.82101,470.19553
638,192,2,39.894768,399.1506,50.775753,421.8401,45.33526,421.8401
639,136,2,162.03996,428.61865,169.53629,456.28806,165.78812,456.28806
639,175,2,197.80515,451.2778,207.23512,482.38254,202.52014,482.38254
639,190,2,56.303886,407.75146,64.82994,432.42548,60.566914,432.42548
639,186,2,104.074814,458.26605,117.785,490.70947,110.92991,490.70947
639,198,2,218.20836,445.38498,228.02173,471.655,223.11505,471.655
639,132,2,93.93987,439.78592,102.8573,469.44208,98.39859,469.44208
639,203,2,196.14944,440.74893,205.74033,472.84653,200.94489,472.84653
639,192,2,39.883377,398.8821,50.77326,422.0426,45.328316,422.0426
639,164,2,0.37910312,429.22543,10.714802,459.40106,5.5469522,459.40106
640,136,2,161.87292,428.99475,169.31818,456.16974,165.59555,456.16974
640,175,2,197.77794,450.37943,207.22267,482.35632,202.5003,482.35632
640,186,2,103.6314,458.0736,116.39423,490.3497,110.01282,490.3497
640,190,2,55.40881,407.39035,64.13334,432.83823,59.771072,432.83823
640,132,2,93.3068,440.06558,102.96531,469.41437,98.136055,469.41437
640,198,2,218.3754,445.8802,228.52756,471.3383,223.45148,471.3383
640,164,2,0.64190716,430.81912,10.812639,459.77216,5.727273,459.77216
640,192,2,38.915077,397.98676,49.817474,421.52594,44.366276,421.52594
640,203,2,196.32141,441.9592,205.42014,477.33643,200.87077,477.33643
641,136,2,161.54155,428.62695,169.1512,456.2705,165.34637,456.2705
641,175,2,197.60396,448.12366,207.0981,482.42145,202.35103,482.42145
641,190,2,54.387825,407.73517,63.45837,432.99323,58.923096,432.99323
641,186,2,103.217415,457.50867,115.918785,490.76065,109.5681,490.76065
641,198,2,218.74556,446.19705,229.03918,471.17477,223.89236,471.17477
641,164,2,0.5356079,429.38156,11.17211,458.85178,5.853859,458.85178
641,132,2,93.20138,440.41412,102.47811,469.13718,97.839745,469.13718
641,203,2,196.62451,442.7074,206.21823,480.71738,201.42137,480.71738
641,192,2,38.029697,397.57443,49.20389,421.74316,43.616795,421.74316
642,136,2,161.61197,428.57617,169.18533,456.2631,165.39865,456.2631
642,175,2,197.61209,448.15997,207.13821,482.3888,202.37515,482.3888
642,190,2,54.288578,407.77295,63.525528,433.09503,58.90705,433.09503
642,186,2,103.416245,457.3304,115.89153,491.01715,109.653885,491.01715
642,164,2,0.46803227,429.08755,11.433353,459.19717,5.9506927,459.19717
642,132,2,93.21794,440.32303,102.764656,469.33704,97.9913,469.33704
642,198,2,218.64018,446.06226,229.04736,471.138,223.84378,471.138
642,192,2,38.047306,397.59866,49.278927,422.0798,43.663116,422.0798
643,136,2,161.39943,428.8505,168.99846,456.34067,165.19894,456.34067
643,175,2,197.47601,447.55417,206.88402,482.43933,202.18002,482.43933
643,190,2,53.746323,407.65314,62.883564,433.26453,58.31494,433.26453
643,186,2,103.0661,456.63245,115.21001,490.96088,109.138054,490.96088
643,164,2,0.69658875,429.81866,11.678891,459.91095,6.18774,459.91095
643,132,2,93.13446,440.45145,102.6408,469.6257,97.887634,469.6257
643,198,2,218.96954,446.16772,229.70389,471.11075,224.33672,471.11075
643,192,2,38.049576,396.98822,48.466248,421.18127,43.25791,421.18127
644,136,2,161.52522,428.979,169.03271,456.32928,165.27896,456.32928
644,175,2,197.48286,447.90512,206.75769,482.39194,202.12027,482.39194
644,190,2,53.674328,407.65625,62.822918,433.36105,58.248623,433.36105
644,186,2,103.1933,456.50592,115.09086,490.8705,109.142075,490.8705
644,132,2,93.21366,440.36502,102.78647,469.63583,98.00006,469.63583
644,164,2,0.69862163,429.78992,11.963556,459.71936,6.331089,459.71936
644,198,2,219.03816,446.22882,229.77625,471.12244,224.4072,471.12244
644,192,2,38.09749,397.04492,48.471104,420.7414,43.284294,420.7414
645,136,2,161.48425,429.143,168.93372,456.27246,165.20898,456.27246
645,190,2,53.47873,407.34552,62.434677,433.28433,57.956703,433.28433
645,175,2,197.2816,447.30817,206.41934,482.42776,201.85046,482.42776
645,186,2,103.278984,455.91043,114.16987,490.67975,108.72443,490.67975
645,198,2,219.50345,446.16632,230.13972,471.5591,224.8216,471.5591
645,192,2,37.196205,396.08417,47.694077,420.30463,42.44514,420.30463
645,132,2,92.74879,440.64786,102.49232,469.9081,97.62055,469.9081
645,164,3,1.0229545,429.7601,11.885245,458.94083,6.4540997,458.94083
646,190,2,53.00682,407.03955,61.865574,433.12643,57.436195,433.12643
646,136,2,161.14935,429.5309,168.63152,456.50546,164.89044,456.50546
646,175,2,197.39069,447.0752,206.5977,482.34073,201.9942,482.34073
646,198,2,219.44426,445.74707,230.25793,472.169,224.8511,472.169
646,192,2,36.636196,395.7561,47.404858,419.63425,42.020527,419.63425
646,186,2,102.95564,456.50684,113.11245,491.22034,108.03404,491.22034
646,132,2,92.64749,441.3153,102.003334,470.77744,97.32541,470.77744
646,164,2,1.3880794,431.29474,11.498436,459.49323,6.443258,459.49323
647,190,2,53.001198,407.03244,61.863255,433.13647,57.432228,433.13647
647,136,2,161.14574,429.53503,168.63655,456.48386,164.89114,456.48386
647,175,2,197.3863,447.0355,206.6012,482.34332,201.99374,482.34332
647,198,2,219.45259,445.75098,230.24417,472.1729,224.84839,472.1729
647,192,2,36.664654,395.64456,47.353104,419.55634,42.00888,419.55634
647,186,2,102.85111,456.35352,113.18656,491.23367,108.01884,491.23367
647,132,2,92.73523,441.00983,101.748505,470.59937,97.24187,470.59937
647,164,2,1.3850155,431.29343,11.4994545,459.49518,6.442235,459.49518
648,190,2,52.222027,406.70987,60.75261,433.26694,56.48732,433.26694
648,136,2,160.40143,429.49847,168.21758,456.8821,164.30951,456.8821
648,192,2,35.73,395.51532,46.841312,419.85883,41.285656,419.85883
648,175,2,197.55466,447.40854,206.59984,482.89017,202.07724,482.89017
648,186,2,102.51372,456.67105,112.62522,491.13242,107.56947,491.13242
648,198,2,219.69926,445.74893,230.2882,473.12662,224.99373,473.12662
648,132,2,92.45957,440.91705,101.39467,471.04874,96.927124,471.04874
648,164,2,1.9195392,431.58337,11.197062,459.62802,6.5583005,459.62802
649,190,2,51.551163,407.44595,59.984524,433.1337,55.767845,433.1337
649,136,2,160.134,429.45282,167.62193,456.37054,163.87796,456.37054
649,192,2,34.78732,395.21405,46.254112,420.09305,40.520714,420.09305
649,175,2,197.37518,447.19366,206.54836,482.93933,201.96176,482.93933
649,198,2,219.70114,446.05365,230.27042,473.84012,224.98578,473.84012
649,132,2,92.022064,440.91974,100.88298,471.3794,96.45252,471.3794
649,186,2,102.00766,457.16077,112.12902,490.9166,107.068344,490.9166
649,164,2,2.563507,431.91306,10.753501,459.73624,6.658504,459.73624
650,190,2,51.564915,407.40988,59.86249,433.22693,55.713703,433.22693
650,136,2,160.12819,429.38968,167.65376,456.37354,163.89098,456.37354
650,192,2,34.90689,395.1462,46.248016,419.99326,40.577454,419.99326
650,175,2,197.41666,447.33554,206.54338,483.23877,201.98001,483.23877
650,198,2,219.66383,446.03506,230.2678,473.77222,224.96582,473.77222
650,132,2,91.980354,440.9241,100.78362,471.2932,96.38199,471.2932
650,186,2,101.97335,457.05707,112.11806,490.92285,107.0457,490.92285
650,164,2,2.4876962,432.00082,10.808181,459.8196,6.6479387,459.8196
651,136,2,160.07718,429.21988,167.30717,456.25555,163.69217,456.25555
651,190,2,50.846966,407.9533,59.038616,433.1418,54.94279,433.1418
651,192,2,34.68322,394.76086,45.97427,419.49783,40.328743,419.49783
651,132,2,91.213356,441.25287,100.31551,471.8491,95.764435,471.8491
651,186,2,101.26195,457.6939,111.371475,491.31387,106.31671,491.31387
651,175,2,197.79248,447.45126,206.92496,483.7059,202.35872,483.7059
651,198,2,219.65213,446.4543,230.20296,474.2752,224.92755,474.2752
651,203,2,196.00858,444.22214,205.39203,481.97253,200.7003,481.97253
651,164,2,3.237915,432.30573,10.820261,459.78668,7.029088,459.78668
652,136,2,160.05759,429.02945,167.31274,456.2171,163.68517,456.2171
652,190,2,50.869324,407.9855,59.165455,433.132,55.017387,433.132
652,192,2,34.67776,394.76367,46.03072,419.7068,40.35424,419.7068
652,186,2,101.21831,457.67484,111.43414,491.1928,106.326225,491.1928
652,132,2,91.33766,441.19086,100.35996,472.01852,95.848816,472.01852
652,198,2,219.56741,446.4683,230.25163,474.29974,224.90952,474.29974
652,175,2,197.83896,447.21472,207.10025,483.8009,202.4696,483.8009
652,203,2,195.91895,444.27832,205.40826,481.87784,200.6636,481.87784
652,164,2,3.2951894,432.3681,10.820446,459.81833,7.0578175,459.81833
653,136,2,160.09045,429.07224,167.2524,456.35214,163.67142,456.35214
653,190,2,50.646397,408.4212,58.88626,433.3879,54.766327,433.3879
653,192,2,34.5157,394.4587,45.782146,419.3659,40.148926,419.3659
653,186,2,100.775314,457.88422,111.23774,491.40747,106.00653,491.40747
653,132,2,91.68868,440.99976,100.38448,472.68167,96.03658,472.68167
653,175,2,197.6567,447.93884,207.17418,483.78363,202.41544,483.78363
653,198,2,219.68896,446.3638,230.17989,474.26074,224.93442,474.26074
653,203,2,195.94342,445.1101,205.8884,482.146,200.91591,482.146
653,164,2,3.2150126,431.89264,11.614492,459.99387,7.4147525,459.99387
654,136,2,160.07088,429.16425,167.20987,456.33398,163.64038,456.33398
654,190,2,50.65489,408.35474,58.89315,433.31287,54.774017,433.31287
654,192,2,34.522636,394.4669,45.77662,419.78873,40.149628,419.78873
654,186,2,100.874596,457.8452,111.30496,491.39383,106.08978,491.39383
654,132,2,91.647736,440.99805,100.31897,472.55463,95.98335,472.55463
654,175,2,197.68425,447.98538,207.13945,483.8429,202.41185,483.8429
654,198,2,219.75682,446.3749,230.03714,474.29504,224.89697,474.29504
654,203,2,195.94872,445.05716,205.78534,482.19724,200.86703,482.19724
654,164,2,3.2840927,431.86642,11.556355,459.90912,7.420224,459.90912
655,136,2,160.04782,429.02612,167.21126,456.7821,163.62955,456.7821
655,190,2,50.227924,408.4212,58.703354,433.5403,54.465637,433.5403
655,186,2,100.81306,457.83246,111.13239,491.56055,105.972725,491.56055
655,132,2,91.73784,441.0546,100.44053,472.77377,96.08919,472.77377
655,164,2,3.5826123,431.47614,13.073601,459.7129,8.328107,459.7129
655,192,2,34.06774,394.45566,45.08197,420.3495,39.574856,420.3495
655,175,2,197.64427,447.9358,207.6547,483.91678,202.64948,483.91678
655,198,2,219.77579,445.97003,230.42555,474.41797,225.10068,474.41797
655,203,2,196.06044,445.15533,206.51521,482.5557,201.28783,482.5557
656,136,2,160.02832,429.03842,167.25761,456.84467,163.64297,456.84467
656,186,2,100.838264,457.81924,111.09521,491.1182,105.966736,491.1182
656,190,2,50.2979,408.45526,58.697292,433.55328,54.497597,433.55328
656,132,2,91.69611,441.01932,100.36353,472.79355,96.02982,472.79355
656,192,2,34.029858,394.45813,44.99396,420.44852,39.51191,420.44852
656,175,2,197.56288,447.7768,207.69754,483.90594,202.63022,483.90594
656,198,2,219.76363,445.79767,230.33609,474.47168,225.04987,474.47168
656,164,2,3.729377,431.86536,13.166379,459.62888,8.447878,459.62888
657,186,2,101.1865,457.84924,111.2117,491.0509,106.1991,491.0509
657,136,2,160.46423,429.24017,167.74622,456.6306,164.10522,456.6306
657,190,2,50.379852,408.53598,58.665417,433.81332,54.522636,433.81332
657,175,2,197.77655,446.9877,208.18591,483.88736,202.98123,483.88736
657,132,2,92.114876,441.28375,100.55415,472.86093,96.33452,472.86093
657,198,2,220.28874,445.8035,230.50244,474.64694,225.3956,474.64694
657,164,2,4.2971654,431.88834,15.588689,459.8511,9.942927,459.8511
657,192,2,33.855858,393.9362,44.1466,420.30948,39.00123,420.30948
658,186,2,101.22025,457.83258,111.212746,491.0319,106.2165,491.0319
658,136,2,160.45845,429.249,167.7163,456.6148,164.08737,456.6148
658,190,2,50.333366,408.58414,58.636944,433.84494,54.485153,433.84494
658,198,2,220.32123,445.85953,230.47757,474.6522,225.3994,474.6522
658,175,2,197.856,447.0423,208.2075,483.89346,203.03175,483.89346
658,132,2,92.17908,441.28088,100.53636,472.83115,96.35772,472.83115
658,203,2,196.39117,444.73703,206.82616,482.75034,201.60867,482.75034
658,164,2,4.3924603,431.89325,15.737714,459.77658,10.065087,459.77658
658,192,2,33.924335,393.89386,44.24057,420.2688,39.08245,420.2688
659,164,2,4.836506,431.79306,18.446667,460.4262,11.641586,460.4262
659,136,2,161.01134,429.37045,168.06773,456.7504,164.53954,456.7504
659,190,2,50.346485,408.582,58.6847,433.92117,54.515594,433.92117
659,186,2,101.507835,457.9109,111.16797,491.29883,106.337906,491.29883
659,175,2,198.33234,447.56985,208.7622,484.09006,203.54727,484.09006
659,198,2,220.87299,445.6455,230.72513,474.59174,225.79906,474.59174
659,203,2,196.74365,445.27148,207.1683,482.96872,201.95598,482.96872
659,132,2,93.136314,441.34158,101.11684,474.68738,97.12657,474.68738
659,192,2,33.966892,393.72614,44.300068,419.91382,39.13348,419.91382
660,164,2,5.578871,431.66315,20.06196,460.70972,12.8204155,460.70972
660,136,2,161.44594,429.71036,168.58769,457.03436,165.01682,457.03436
660,190,2,50.9164,408.86453,59.090633,434.13596,55.003517,434.13596
660,175,2,198.55571,448.19568,209.47035,484.19092,204.01303,484.19092
660,186,2,101.93046,457.8019,111.382126,491.1057,106.656296,491.1057
660,198,2,221.50816,445.9221,231.32109,474.75522,226.41463,474.75522
660,203,2,196.8379,446.1395,207.53522,483.03915,202.18655,483.03915
660,132,2,93.59396,441.40027,101.90062,476.2339,97.74729,476.2339
660,192,2,33.870663,392.94443,43.707928,419.00473,38.789295,419.00473
661,164,2,5.5165057,431.6313,20.053036,460.71133,12.784771,460.71133
661,136,2,161.43985,429.70242,168.61201,457.0538,165.02594,457.0538
661,190,2,50.918636,408.86243,59.09,434.13635,55.00432,434.13635
661,175,2,198.37396,447.9758,209.49547,484.19818,203.93472,484.19818
661,186,2,101.923805,457.9129,111.40805,491.10632,106.665924,491.10632
661,198,2,221.50307,445.9199,231.3184,474.7729,226.41074,474.7729
661,203,2,196.781,446.31094,207.69052,483.12167,202.23576,483.12167
661,132,2,93.58016,441.3839,101.82931,474.98975,97.704735,474.98975
661,192,2,33.889843,392.9443,43.71347,419.0347,38.80166,419.0347
662,136,2,161.72766,429.57544,169.12201,457.64035,165.42484,457.64035
662,190,2,51.21671,408.86957,59.194885,434.33026,55.205795,434.33026
662,164,2,7.102913,431.87695,20.525587,460.48718,13.81425,460.48718
662,175,2,199.00032,448.822,210.09167,484.25748,204.54599,484.25748
662,186,2,102.13404,457.0607,111.45945,491.0268,106.796745,491.0268
662,203,2,197.23985,446.5885,208.11275,483.26807,202.6763,483.26807
662,198,2,222.84888,446.38504,231.88628,474.8658,227.36758,474.8658
662,132,2,94.24892,441.80295,102.77764,480.20483,98.513275,480.20483
662,192,2,33.960255,392.42688,43.635025,418.6153,38.797638,418.6153
663,136,2,161.78107,429.38165,169.54697,457.4589,165.66402,457.4589
663,190,2,51.480953,408.85327,59.44774,434.35306,55.464348,434.35306
663,175,2,199.20334,448.385,210.5029,483.9284,204.85312,483.9284
663,164,2,8.931542,431.9721,22.583347,459.13748,15.757444,459.13748
663,186,2,102.517654,456.8077,111.81245,490.67856,107.165054,490.67856
663,203,2,197.38588,446.35416,208.0592,483.00974,202.72253,483.00974
663,132,2,94.844894,441.84085,103.18742,479.87488,99.01616,479.87488
663,198,2,223.55862,446.67816,232.31635,474.954,227.93748,474.954
663,192,2,34.028988,391.96475,43.024483,418.17316,38.526733,418.17316
664,136,2,161.77983,429.378,169.54985,457.47778,165.66484,457.47778
664,190,2,51.482048,408.85107,59.44547,434.3575,55.46376,434.3575
664,175,2,199.22543,448.3387,210.50882,483.8942,204.86713,483.8942
664,164,2,8.919765,432.0325,22.616869,459.15085,15.768317,459.15085
664,186,2,102.40021,456.8933,111.75285,490.61392,107.07653,490.61392
664,203,2,197.4097,446.35233,207.99738,482.9694,202.70354,482.9694
664,198,2,223.57243,446.66696,232.30641,474.9595,227.93942,474.9595
664,132,2,94.86593,441.81232,103.23306,479.99155,99.0495,479.99155
664,192,2,34.02224,391.944,43.025646,418.17056,38.52394,418.17056
665,190,2,51.807613,408.89996,59.71366,434.74133,55.760635,434.74133
665,164,2,11.856392,432.6512,23.71969,459.94327,17.78804,459.94327
665,136,2,161.71074,429.21045,170.00067,457.49454,165.85571,457.49454
665,175,2,199.33656,448.9635,211.04797,483.8785,205.19226,483.8785
665,186,2,102.712906,456.79532,111.99211,492.1782,107.35251,492.1782
665,203,2,197.35039,446.67548,207.62341,483.01346,202.48691,483.01346
665,198,2,224.19539,446.57108,232.76485,474.73926,228.48012,474.73926
665,192,2,33.98557,391.60336,43.383244,417.7668,38.684406,417.7668
665,132,2,94.90115,441.76263,102.92768,478.46262,98.91441,478.46262
666,190,2,51.83923,408.8456,59.741398,434.6329,55.790314,434.6329
666,164,2,11.8864355,432.70044,23.814482,459.9479,17.850458,459.9479
666,136,2,161.71617,429.19757,169.99573,457.32812,165.85596,457.32812
666,175,2,199.2756,448.9758,210.96568,483.85446,205.12064,483.85446
