frame,track_id,class_id,x1,y1,x2,y2,cx,cy,pitch_x,pitch_y,team_id_x,team_id_y,team_id
454,148,1,369.3566,412.35385,375.04724,434.0875,372.2019,434.0875,-1.7620697,25.72291,0.0,0.0,0.0
454,145,2,139.66585,383.23346,146.32913,406.83994,142.9975,406.83994,65.50759,-27.771955,,0.0,0.0
454,137,2,0.0,443.39758,7.3235016,469.858,3.6617508,469.858,105.58822,90.76307,,0.0,0.0
454,138,3,118.34117,418.39066,125.84973,441.85886,122.09545,441.85886,71.58027,41.728527,,,
455,143,2,79.11311,412.29727,88.97888,439.35522,84.046,439.35522,83.55398,37.60948,,1.0,1.0
455,131,2,274.51318,450.5022,284.12744,477.8048,279.3203,477.8048,28.587015,96.253334,,1.0,1.0
455,130,2,275.19113,428.03857,286.47653,453.411,280.83383,453.411,25.96235,59.25178,,0.0,0.0
455,142,2,220.345,469.99097,229.32715,496.60413,224.83607,496.60413,43.719128,123.31208,,0.0,0.0
455,135,2,151.34229,402.2085,161.80914,424.38385,156.57571,424.38385,61.01173,8.727231,,1.0,1.0
455,136,2,240.55203,409.96375,252.59895,432.25977,246.5755,432.25977,33.799656,23.262024,,1.0,1.0
455,132,2,193.67688,429.896,206.8795,453.27792,200.2782,453.27792,48.493176,60.261913,,0.0,0.0
455,146,2,182.85349,393.22632,191.55357,413.8823,187.20352,413.8823,51.01291,-12.464823,,0.0,0.0
455,148,1,368.4521,411.50067,374.2577,433.75586,371.3549,433.75586,-1.5876596,25.14592,0.0,0.0,0.0
455,145,2,138.50102,384.07916,145.43024,406.86237,141.96564,406.86237,65.856224,-27.731226,,0.0,0.0
456,131,2,273.92386,450.5978,283.7735,477.35965,278.8487,477.35965,28.670929,95.62994,,1.0,1.0
456,143,2,77.827446,411.88702,87.55032,439.7595,82.68889,439.7595,83.95761,38.363846,,1.0,1.0
456,130,2,275.15268,427.75198,286.41055,453.28125,280.78162,453.28125,25.963999,59.04298,,0.0,0.0
456,142,2,219.6835,469.96243,228.8976,496.7052,224.29056,496.7052,43.861626,123.45984,,0.0,0.0
456,135,2,151.15472,402.26785,161.7889,423.46255,156.4718,423.46255,61.04108,6.9125175,,0.0,0.0
456,136,2,239.79384,410.1316,253.20483,432.78882,246.49933,432.78882,33.8654,24.229588,,1.0,1.0
456,132,2,193.64514,430.17346,206.71814,453.34042,200.18164,453.34042,48.523125,60.366264,,1.0,1.0
456,148,1,366.56107,412.60394,372.72083,433.65176,369.64093,433.65176,-1.133797,24.973948,0.0,0.0,0.0
456,146,2,180.61221,393.87936,190.0796,414.75793,185.34592,414.75793,51.640568,-10.657694,,0.0,0.0
456,145,2,137.8732,383.49268,144.10454,406.30524,140.98886,406.30524,66.19348,-28.967228,,0.0,0.0
457,143,2,77.933495,411.90768,87.55423,439.64236,82.743866,439.64236,83.947655,38.148975,,1.0,1.0
457,131,2,273.95282,450.4931,283.73825,477.35004,278.84552,477.35004,28.670933,95.6163,,1.0,1.0
457,130,2,275.18732,427.7797,286.3129,453.73724,280.75012,453.73724,26.017082,59.7793,,0.0,0.0
457,135,2,151.13872,402.26648,161.79855,423.44983,156.46863,423.44983,61.04204,6.887383,,0.0,0.0
457,142,2,219.58472,469.98642,228.8602,496.55508,224.22246,496.55508,43.87209,123.26517,,0.0,0.0
457,136,2,239.72227,410.1069,253.0634,432.77826,246.39284,432.77826,33.895947,24.21101,,1.0,1.0
457,132,2,193.65108,430.17996,206.71355,453.33704,200.18231,453.33704,48.522804,60.36068,,1.0,1.0
457,148,1,366.6496,412.34058,372.71127,433.59348,369.68042,433.59348,-1.1549222,24.87107,0.0,0.0,0.0
457,146,2,180.61205,393.88928,190.07161,414.7545,185.34183,414.7545,51.64177,-10.664831,,0.0,0.0
457,145,2,137.87877,383.80298,144.19823,406.7697,141.0385,406.7697,66.17099,-27.942839,,0.0,0.0
458,131,2,273.69507,448.75443,283.80695,477.03445,278.751,477.03445,28.668545,95.167984,,1.0,1.0
458,142,2,218.27017,470.1706,228.74014,496.78156,223.50516,496.78156,44.06364,123.58199,,0.0,0.0
458,143,2,76.95649,411.52744,86.60428,439.76776,81.78038,439.76776,84.2443,38.388603,,1.0,1.0
458,135,2,151.07245,402.31427,161.17221,423.12943,156.12233,423.12943,61.15118,6.254379,,0.0,0.0
458,130,2,275.19424,427.84872,285.82318,455.4451,280.50873,455.4451,26.248415,62.5232,,0.0,0.0
458,136,2,239.65575,410.81122,253.51991,433.0081,246.58783,433.0081,33.8572,24.628956,,1.0,1.0
458,132,2,193.8198,430.2293,206.46341,454.1662,200.1416,454.1662,48.56574,61.722523,,1.0,1.0
458,146,2,180.60692,393.90936,189.68832,414.59354,185.14761,414.59354,51.698967,-10.998122,,0.0,0.0
458,149,2,273.92096,436.65967,285.1563,476.80563,279.53864,476.80563,28.445398,94.82319,,0.0,0.0
458,148,1,365.82523,413.22827,372.1909,433.17902,369.00806,433.17902,-1.0422214,24.14467,0.0,0.0,0.0
458,145,2,137.98143,384.41003,144.50258,404.58157,141.242,404.58157,66.12846,-32.79139,,0.0,0.0
458,138,3,116.82613,420.58908,124.12377,442.35883,120.47495,442.35883,72.06464,42.6402,,,
459,131,2,273.737,448.8773,283.9087,477.01526,278.82285,477.01526,28.648342,95.13895,,1.0,1.0
459,142,2,218.33287,470.1432,228.75587,496.85907,223.54437,496.85907,44.057175,123.68231,,0.0,0.0
459,143,2,76.97354,411.51584,86.60849,439.76038,81.791016,439.76038,84.24142,38.37498,,1.0,1.0
459,135,2,151.00995,402.3026,161.19743,423.08344,156.1037,423.08344,61.156956,6.163354,,0.0,0.0
459,130,2,275.1228,427.78854,285.90985,455.2244,280.51633,455.2244,26.225077,62.17037,,0.0,0.0
459,136,2,239.68884,410.80295,253.60461,433.03946,246.64673,433.03946,33.8424,24.685745,,1.0,1.0
459,132,2,193.8713,430.29346,206.40987,454.08368,200.1406,454.08368,48.56292,61.587345,,1.0,1.0
459,146,2,180.60425,393.9961,189.80174,414.61444,185.203,414.61444,51.681828,-10.954718,,0.0,0.0
459,149,2,273.90405,435.60806,285.27435,476.807,279.5892,476.807,28.43244,94.82401,,0.0,0.0
459,148,1,365.82938,412.97537,372.20166,433.08157,369.0155,433.08157,-1.0613948,23.972574,0.0,0.0,0.0
459,150,2,119.81955,401.02637,129.19254,419.8061,124.50604,419.8061,71.41589,-0.3950586,,0.0,0.0
459,145,2,137.97963,384.38916,144.52519,404.58273,141.25241,404.58273,66.1249,-32.788696,,0.0,0.0
459,138,3,116.82508,420.58542,124.110275,442.36298,120.46768,442.36298,72.06675,42.64769,,,
460,131,2,273.5051,448.58273,283.86096,477.12784,278.68304,477.12784,28.694046,95.302895,,1.0,1.0
460,135,2,150.90662,402.66028,160.59073,422.8699,155.74867,422.8699,61.26949,5.7408185,,0.0,0.0
460,142,2,218.06691,469.97592,228.8437,497.16495,223.4553,497.16495,44.09329,124.08472,,0.0,0.0
460,143,2,76.470436,411.68567,84.83433,440.0048,80.65238,440.0048,84.58564,38.833984,,1.0,1.0
460,146,2,180.56963,395.0147,189.37332,414.8227,184.97147,414.8227,51.763126,-10.525078,,0.0,0.0
460,136,2,239.98611,411.053,252.17336,432.9268,246.07974,432.9268,34.00037,24.484076,,1.0,1.0
460,130,2,275.6517,427.9197,285.0406,457.5512,280.34613,457.5512,26.494207,65.87096,,0.0,0.0
460,132,2,194.6508,430.34354,206.05943,454.13647,200.35512,454.13647,48.50377,61.67045,,1.0,1.0
460,138,3,116.27477,420.10327,123.49146,442.84967,119.88312,442.84967,72.23252,43.521675,,,
460,148,1,364.19864,412.14508,372.00882,433.55194,368.10373,433.55194,-0.727302,24.80811,0.0,0.0,0.0
460,149,2,273.85123,434.5426,284.63724,476.50378,279.24423,476.50378,28.495726,94.397835,,0.0,0.0
460,150,2,119.01836,400.71838,128.4145,419.7446,123.71643,419.7446,71.676735,-0.52055854,,0.0,0.0
460,145,2,136.6494,384.47296,143.82538,404.7606,140.2374,404.7606,66.4686,-32.40186,,0.0,0.0
461,142,2,217.999,469.84473,228.37956,496.81302,223.18927,496.81302,44.144924,123.63211,,0.0,0.0
461,131,2,272.84833,448.73083,282.34625,477.07135,277.5973,477.07135,28.969988,95.24677,,1.0,1.0
461,135,2,150.66083,403.02942,159.84325,422.7099,155.25204,422.7099,61.427578,5.424146,,0.0,0.0
461,143,2,75.78172,412.23868,84.44998,439.97562,80.11585,439.97562,84.757225,38.78642,,1.0,1.0
461,146,2,180.51569,394.62228,188.457,414.65814,184.48634,414.65814,51.9139,-10.866618,,0.0,0.0
461,130,2,275.8691,428.29315,284.43475,455.9834,280.15192,455.9834,26.39735,63.387405,,0.0,0.0
461,136,2,241.26901,411.31857,250.91965,433.17477,246.09433,433.17477,34.016193,24.935968,,1.0,1.0
461,132,2,195.28825,430.3008,204.85199,454.33838,200.07013,454.33838,48.592583,62.00555,,1.0,1.0
461,138,3,115.36713,420.57034,122.89804,440.7461,119.13258,440.7461,72.5245,39.763973,,,
461,145,2,135.50363,385.0224,143.25848,404.43472,139.38106,404.43472,66.76517,-33.138012,,0.0,0.0
461,148,1,363.5478,412.19757,371.94098,434.1316,367.7444,434.1316,-0.5272318,25.830193,0.0,0.0,0.0
461,149,2,273.71628,434.82547,283.7867,476.48315,278.7515,476.48315,28.621498,94.37934,,0.0,0.0
462,131,2,272.74307,448.981,282.04758,477.42325,277.39532,477.42325,29.0518,95.753624,,1.0,1.0
462,142,2,217.92209,469.26392,227.80821,496.53766,222.86514,496.53766,44.214745,123.28067,,0.0,0.0
462,143,2,74.993484,412.88113,84.23289,439.50598,79.61319,439.50598,84.947395,37.9321,,0.0,0.0
462,146,2,179.91745,394.19818,187.29626,414.63837,183.60686,414.63837,52.19645,-10.910286,,1.0,1.0
462,130,2,275.2328,428.72855,283.92487,455.29086,279.57883,455.29086,26.48728,62.291294,,0.0,0.0
462,135,2,150.42247,403.20557,159.49643,423.00943,154.95944,423.00943,61.52181,6.0187325,,1.0,1.0
462,136,2,242.30367,411.4652,250.58682,433.13562,246.44525,433.13562,33.90961,24.862299,,1.0,1.0
462,132,2,194.09747,430.59665,204.85063,453.64932,199.47406,453.64932,48.736786,60.88517,,1.0,1.0
462,145,2,134.88828,385.4751,142.28712,404.9629,138.5877,404.9629,67.028114,-31.966892,,0.0,0.0
462,138,3,114.90287,418.9528,123.00833,439.99185,118.9556,439.99185,72.60157,38.404114,,,
462,148,1,361.2474,412.0576,369.55402,435.20306,365.4007,435.20306,0.30292532,27.723467,0.0,0.0,0.0
462,149,2,273.21198,436.13254,283.3563,477.05667,278.28412,477.05667,28.791138,95.21027,,0.0,0.0
463,131,2,272.88043,448.98965,282.08685,477.33017,277.48364,477.33017,29.021152,95.61885,,1.0,1.0
463,142,2,217.94588,469.3944,227.78291,496.51154,222.8644,496.51154,44.21378,123.24645,,0.0,0.0
463,143,2,75.07505,412.85913,84.20121,439.5826,79.63813,439.5826,84.93441,38.072273,,0.0,0.0
463,146,2,179.86864,394.2243,187.28094,414.62228,183.5748,414.62228,52.206272,-10.943656,,1.0,1.0
463,130,2,275.09564,428.84546,283.8706,455.31052,279.48312,455.31052,26.51528,62.324215,,0.0,0.0
463,135,2,150.42792,403.20508,159.50308,423.05597,154.9655,423.05597,61.519997,6.1109385,,1.0,1.0
463,138,3,115.011475,418.80554,123.1342,439.87946,119.07284,439.87946,72.5686,38.199448,,,
463,132,2,194.34741,430.86093,204.98988,453.70193,199.66864,453.70193,48.68321,60.968536,,1.0,1.0
463,145,2,134.8989,385.4526,142.3634,405.2618,138.63115,405.2618,67.008835,-31.300943,,0.0,0.0
463,136,2,242.25858,411.51843,250.54768,433.15332,246.40314,433.15332,33.92346,24.894821,,1.0,1.0
463,151,3,115.37297,400.55646,125.07188,434.34714,120.22243,434.34714,72.37362,28.010204,,,
463,148,1,361.24747,412.0754,369.5523,435.23312,365.3999,435.23312,0.30828616,27.775986,0.0,0.0,0.0
463,149,2,273.29196,435.52246,283.3429,476.89926,278.31744,476.89926,28.769182,94.98457,,0.0,0.0
464,131,2,272.63214,449.4808,281.53488,477.25534,277.0835,477.25534,29.11832,95.52114,,1.0,1.0
464,143,2,74.46074,413.08652,83.324905,439.72943,78.89282,439.72943,85.160706,38.349075,,0.0,0.0
464,130,2,274.65417,428.96906,283.68277,455.33148,279.16846,455.33148,26.603163,62.362656,,0.0,0.0
464,138,3,114.03717,417.4083,122.71829,440.39822,118.37773,440.39822,72.76823,39.14473,,,
464,142,2,217.91832,469.43,227.47244,495.9314,222.69537,495.9314,44.230953,122.48976,,0.0,0.0
464,146,2,178.33228,394.52554,186.3148,414.99298,182.32355,414.99298,52.620544,-10.181362,,1.0,1.0
464,145,2,134.58716,385.47913,141.16986,405.33435,137.87851,405.33435,67.264114,-31.14671,,0.0,0.0
464,132,2,193.76717,430.3553,205.0019,453.0952,199.38454,453.0952,48.741707,59.97486,,1.0,1.0
464,148,1,361.23175,412.3075,368.517,434.90363,364.8744,434.90363,0.39660284,27.2036,0.0,0.0,0.0
464,151,3,114.28155,400.3339,123.78031,435.43982,119.03093,435.43982,72.71518,30.05647,,,
464,135,2,150.6228,403.29752,159.41992,423.40097,155.02136,423.40097,61.50306,6.793634,,1.0,1.0
464,136,2,242.9027,411.90057,250.04956,433.7236,246.47614,433.7236,33.94831,25.931347,,1.0,1.0
464,149,2,273.1848,433.4804,283.1387,476.5438,278.16174,476.5438,28.77933,94.47943,,0.0,0.0
465,143,2,74.20653,413.20114,82.584724,439.96158,78.39563,439.96158,85.30257,38.779182,,0.0,0.0
465,148,1,361.0855,411.93423,367.77493,434.84894,364.43024,434.84894,0.5096233,27.110998,0.0,0.0,0.0
465,131,2,271.6797,449.63208,281.31012,477.05124,276.4949,477.05124,29.253494,95.242966,,1.0,1.0
465,146,2,177.65564,393.74478,185.46774,415.2871,181.56169,415.2871,52.874466,-9.576727,,0.0,0.0
465,130,2,274.25217,429.3984,283.32596,456.51398,278.78906,456.51398,26.818886,64.253204,,0.0,0.0
465,132,2,193.08447,429.25916,205.10374,452.9244,199.09412,452.9244,48.818417,59.697735,,0.0,0.0
465,145,2,134.18845,386.13376,140.4453,404.925,137.31686,404.925,67.46221,-32.063698,,0.0,0.0
465,138,3,113.38581,416.39752,121.44276,440.8623,117.41428,440.8623,73.05194,39.99198,,,
465,142,2,218.24347,469.44876,226.96083,495.8353,222.60214,495.8353,44.250343,122.366035,,0.0,0.0
465,136,2,243.36903,411.80768,250.22783,433.80408,246.79843,433.80408,33.86006,26.075153,,1.0,1.0
465,135,2,148.74767,403.05325,157.17776,424.10272,152.9627,424.10272,62.160175,8.182867,,1.0,1.0
465,151,3,113.6213,400.65424,122.41843,436.14792,118.01987,436.14792,73.01032,31.378307,,,
466,143,2,74.21093,413.19708,82.59573,439.95834,78.403336,439.95834,85.30034,38.773186,,0.0,0.0
466,148,1,361.08685,411.94003,367.77142,434.8539,364.42914,434.8539,0.51077527,27.119715,0.0,0.0,0.0
466,146,2,177.67012,393.72638,185.42514,415.34134,181.54764,415.34134,52.880566,-9.464993,,0.0,0.0
466,131,2,272.03784,449.75607,281.30884,477.03378,276.67334,477.03378,29.20586,95.21398,,1.0,1.0
466,130,2,274.29797,429.4098,283.34314,456.34534,278.82056,456.34534,26.79436,63.984653,,0.0,0.0
466,145,2,134.16232,385.9589,140.44998,404.95404,137.30615,404.95404,67.465385,-31.999018,,0.0,0.0
466,132,2,193.18123,429.35483,205.09276,453.02322,199.137,453.02322,48.80982,59.860027,,1.0,1.0
466,138,3,113.41771,416.97507,121.376366,440.92184,117.39703,440.92184,73.05543,40.099384,,,
466,142,2,218.27042,469.36215,227.01915,495.69443,222.64478,495.69443,44.233303,122.17953,,0.0,0.0
466,136,2,243.31879,411.75418,250.25128,433.86035,246.78503,433.86035,33.86858,26.17734,,1.0,1.0
466,135,2,148.74762,402.97513,157.21243,424.12186,152.98003,424.12186,62.154675,8.220516,,1.0,1.0
466,151,3,113.63425,400.66943,122.40685,435.79453,118.02055,435.79453,73.02118,30.723494,,,
467,143,2,73.14109,413.35678,81.724335,440.04474,77.43271,440.04474,85.60185,38.94159,,0.0,0.0
467,131,2,270.7562,450.27505,281.0354,477.01718,275.8958,477.01718,29.405716,95.20784,,1.0,1.0
467,148,1,360.34918,411.52176,366.37625,435.15378,363.36273,435.15378,0.8556271,27.651968,0.0,0.0,0.0
467,132,2,192.09572,428.8961,204.86047,451.60327,198.47809,451.60327,48.946114,57.519745,,0.0,0.0
467,130,2,273.89642,429.88895,283.63293,455.02686,278.76468,455.02686,26.684378,61.88155,,0.0,0.0
467,146,2,176.57115,393.30356,184.3952,415.20523,180.48318,415.20523,53.219353,-9.748598,,1.0,1.0
467,145,2,133.16296,387.0992,140.43079,404.5166,136.79688,404.5166,67.64664,-32.980812,,0.0,0.0
467,138,3,112.45419,417.61978,120.82961,442.4958,116.64191,442.4958,73.239204,42.92909,,,
467,142,2,217.97083,469.45996,227.22276,495.39032,222.5968,495.39032,44.23202,121.78039,,0.0,0.0
467,135,2,148.74756,403.01752,156.30531,424.40863,152.52643,424.40863,62.299206,8.785983,,1.0,1.0
467,136,2,243.51051,411.57364,250.49605,433.15244,247.00328,433.15244,33.746586,24.889189,,1.0,1.0
468,131,2,270.58728,450.07022,280.91956,477.32703,275.75342,477.32703,29.46831,95.65363,,1.0,1.0
468,143,2,72.980644,413.19165,80.82383,440.1071,76.90224,440.1071,85.7656,39.061287,,0.0,0.0
468,148,1,359.4224,411.19174,365.56262,434.863,362.4925,434.863,1.0462245,27.149294,0.0,0.0,0.0
468,132,2,191.0777,429.09598,204.25255,451.9515,197.66513,451.9515,49.192284,58.1101,,1.0,1.0
468,146,2,175.49164,392.84396,183.27986,414.62927,179.38574,414.62927,53.55736,-10.942469,,0.0,0.0
468,130,2,273.08508,430.31738,285.2133,455.341,279.14917,455.341,26.609335,62.378178,,0.0,0.0
468,145,2,132.05579,387.76224,139.8971,404.14972,135.97644,404.14972,67.93374,-33.810654,,0.0,0.0
468,138,3,111.809395,418.56802,120.10466,442.59958,115.95703,442.59958,73.44669,43.122257,,,
468,136,2,243.30554,411.4042,251.12,433.2586,247.21277,433.2586,33.693592,25.081068,,1.0,1.0
468,142,2,217.92108,469.29932,227.27875,495.69922,222.59991,495.69922,44.244896,122.187096,,0.0,0.0
468,135,2,148.74686,402.92374,156.15451,423.59665,152.45068,423.59665,62.32323,7.185516,,0.0,0.0
469,148,1,358.74356,410.64746,364.7801,435.02194,361.76184,435.02194,1.2746081,27.432777,0.0,0.0,0.0
469,146,2,174.09119,392.9211,182.26515,414.6758,178.17816,414.6758,53.948597,-10.84989,,0.0,0.0
469,131,2,270.52197,449.1153,281.67947,477.61908,276.1007,477.61908,29.402752,96.06224,,1.0,1.0
469,143,2,72.49241,413.12802,80.41623,440.2385,76.454315,440.2385,85.898415,39.306263,,0.0,0.0
469,138,3,110.97105,418.84137,120.19233,441.84256,115.58169,441.84256,73.586754,41.773277,,,
469,130,2,272.64124,431.26233,285.77814,456.4146,279.2097,456.4146,26.694994,64.08855,,0.0,0.0
469,145,2,131.20317,386.62735,139.0817,403.95523,135.14243,403.95523,68.22305,-34.25568,,0.0,0.0
469,132,2,190.75056,429.88635,203.92786,451.02252,197.3392,451.02252,49.25238,56.569836,,1.0,1.0
469,136,2,243.97801,411.687,251.55101,433.8407,247.76451,433.8407,33.579075,26.134811,,1.0,1.0
469,135,2,148.74573,403.0651,155.90288,423.60013,152.32431,423.60013,62.363556,7.192649,,0.0,0.0
469,142,2,217.20854,469.1681,227.89511,496.41702,222.55182,496.41702,44.288746,123.13137,,0.0,0.0
470,148,1,358.7451,410.64426,364.78082,435.0142,361.76294,435.0142,1.2729977,27.4192,0.0,0.0,0.0
470,131,2,270.547,449.06155,281.63794,477.7158,276.09247,477.7158,29.412914,96.20022,,1.0,1.0
470,146,2,174.09549,392.9186,182.27759,414.56467,178.18654,414.56467,53.94301,-11.080154,,0.0,0.0
470,143,2,72.51776,413.12915,80.38056,440.26135,76.44916,440.26135,85.89847,39.348072,,0.0,0.0
470,138,3,110.97074,418.76962,120.16438,441.82465,115.567566,441.82465,73.59169,41.741337,,,
470,130,2,272.6203,431.29593,285.7587,456.28503,279.1895,456.28503,26.688185,63.882843,,0.0,0.0
470,145,2,131.16008,386.33182,138.8673,403.6691,135.01369,403.6691,68.272644,-34.900177,,0.0,0.0
470,136,2,244.04996,411.7275,251.49512,433.7098,247.77254,433.7098,33.565956,25.89728,,0.0,0.0
470,132,2,190.86667,429.99988,204.1305,450.75458,197.49858,450.75458,49.19678,56.120373,,1.0,1.0
470,135,2,148.74562,402.8792,155.91939,423.7014,152.3325,423.7014,62.36094,7.392671,,0.0,0.0
470,142,2,217.21312,469.16208,227.89044,496.31473,222.55179,496.31473,44.284252,122.9972,,0.0,0.0
470,152,1,370.072,403.2046,376.68506,428.04657,373.37854,428.04657,-3.1781538,14.937094,0.0,1.0,1.0
471,148,1,357.93265,410.77393,364.49997,434.66232,361.2163,434.66232,1.364522,26.806463,0.0,0.0,0.0
471,146,2,173.35477,393.14648,181.5804,413.9652,177.46759,413.9652,54.16024,-12.327518,,0.0,0.0
471,132,2,193.85594,428.7672,204.35782,452.6887,199.10687,452.6887,48.806007,59.308468,,1.0,1.0
471,131,2,270.2845,447.7349,281.7956,477.89542,276.04004,477.89542,29.441362,96.45715,,1.0,1.0
471,143,2,72.18693,413.2161,80.395966,439.9104,76.29144,439.9104,85.97275,38.708088,,0.0,0.0
471,138,3,111.61929,419.18726,120.72798,442.81125,116.17364,442.81125,73.37331,43.497025,,,
471,135,2,148.7398,402.5562,155.82768,423.85406,152.28375,423.85406,62.376484,7.6941724,,0.0,0.0
471,145,2,130.61519,387.11285,138.75769,404.0739,134.68643,404.0739,68.377075,-33.993977,,0.0,0.0
471,142,2,216.94577,468.05722,227.6366,495.2139,222.29118,495.2139,44.301823,121.55632,,0.0,0.0
471,136,2,244.2789,412.1052,252.30812,434.3783,248.29352,434.3783,33.467976,27.104483,,1.0,1.0
471,130,2,272.33374,431.50168,286.14816,459.5875,279.24097,459.5875,26.985126,69.08886,,0.0,0.0
472,148,1,357.36874,410.4224,364.16986,434.6756,360.7693,434.6756,1.4902139,26.832869,0.0,0.0,0.0
472,132,2,194.70998,428.5391,204.39,452.00275,199.54999,452.00275,48.65338,58.16673,,1.0,1.0
472,143,2,70.88689,413.17316,80.88491,439.74475,75.885895,439.74475,86.11291,38.409058,,0.0,0.0
472,131,2,270.0415,446.4422,282.07513,477.10498,276.05832,477.10498,29.37096,95.329636,,0.0,0.0
472,142,2,216.39534,466.70465,227.77759,496.01654,222.08646,496.01654,44.389065,122.61878,,0.0,0.0
472,146,2,172.19911,393.27625,181.05405,413.2779,176.62659,413.2779,54.415833,-13.7641115,,0.0,0.0
472,135,2,148.71696,402.10977,155.72495,423.9577,152.22095,423.9577,62.3965,7.8987427,,0.0,0.0
472,138,3,111.57903,418.87823,121.13308,442.37335,116.35606,442.37335,73.331055,42.713844,,,
472,145,2,129.68546,386.93677,138.91148,404.1901,134.29846,404.1901,68.50776,-33.737316,,0.0,0.0
472,136,2,244.32124,412.7312,252.09772,435.22098,248.20947,435.22098,33.56179,28.624914,,1.0,1.0
472,153,2,104.98123,400.2531,112.68426,417.40625,108.83275,417.40625,76.68709,-5.348189,,0.0,0.0
472,130,2,271.6964,431.8424,286.40182,462.83466,279.04913,462.83466,27.336996,74.12429,,0.0,0.0
473,148,1,357.3806,410.4147,364.10812,434.64423,360.7444,434.64423,1.4918133,26.778004,0.0,0.0,0.0
473,132,2,194.77357,428.53622,204.35944,451.97733,199.5665,451.97733,48.647686,58.124336,,0.0,0.0
473,143,2,70.59747,413.17242,80.892715,439.79782,75.745094,439.79782,86.15387,38.507782,,0.0,0.0
473,131,2,270.036,446.5213,282.04822,477.09842,276.0421,477.09842,29.374609,95.320625,,0.0,0.0
473,146,2,172.18884,393.27997,181.05624,413.25455,176.62254,413.25455,54.416573,-13.812929,,0.0,0.0
473,142,2,216.49309,466.7145,227.75235,495.89304,222.12271,495.89304,44.37446,122.45543,,0.0,0.0
473,135,2,148.71758,402.12695,155.68225,423.9833,152.19992,423.9833,62.4032,7.9492764,,0.0,0.0
473,138,3,111.61671,418.87164,121.144936,442.3883,116.38082,442.3883,73.32296,42.74026,,,
473,145,2,129.68655,387.03497,138.95364,404.20667,134.3201,404.20667,68.500015,-33.699932,,0.0,0.0
473,136,2,244.32121,412.7249,252.09412,435.22272,248.20767,435.22272,33.56246,28.628057,,1.0,1.0
473,153,2,105.0078,400.25705,112.63558,417.41608,108.821686,417.41608,76.69034,-5.3277807,,0.0,0.0
473,130,2,271.70755,431.8453,286.43542,462.74496,279.07147,462.74496,27.322792,73.98604,,0.0,0.0
474,148,1,356.15323,410.58435,363.98654,434.48938,360.0699,434.48938,1.6521689,26.510859,0.0,0.0,0.0
474,143,2,69.289314,413.25632,81.3346,439.74588,75.31196,439.74588,86.29495,38.41723,,0.0,0.0
474,142,2,215.44377,465.73495,227.92773,496.54706,221.68576,496.54706,44.513744,123.32631,,0.0,0.0
474,132,2,195.85632,428.87534,204.12047,452.8946,199.9884,452.8946,48.56148,59.634792,,1.0,1.0
474,145,2,130.05464,387.5142,138.66815,405.18365,134.36139,405.18365,68.46661,-31.515493,,0.0,0.0
474,138,3,111.73066,418.6119,121.56996,442.3228,116.650314,442.3228,73.24205,42.620174,,,
474,135,2,148.71004,402.05304,155.68597,423.86383,152.198,423.86383,62.403828,7.713629,,0.0,0.0
474,131,2,270.49744,443.9277,282.74133,475.6962,276.6194,475.6962,29.107563,93.29716,,0.0,0.0
474,153,2,103.24329,400.19626,111.330315,417.7431,107.286804,417.7431,77.18738,-4.650839,,0.0,0.0
474,146,2,171.4477,392.84323,180.78242,413.8073,176.11505,413.8073,54.594692,-12.661214,,0.0,0.0
474,136,2,244.35327,412.92587,252.26309,435.5143,248.30818,435.5143,33.556927,29.151484,,0.0,0.0
474,130,2,271.67203,431.84302,285.68665,465.17844,278.67932,465.17844,27.648891,77.71068,,0.0,0.0
475,148,1,355.32077,411.14255,363.51862,435.29703,359.41968,435.29703,1.9668913,27.930912,0.0,0.0,0.0
475,142,2,215.85936,465.1893,228.2137,494.90253,222.03653,494.90253,44.352802,121.15237,,0.0,0.0
475,143,2,69.13965,413.2783,81.061,439.2954,75.10033,439.2954,86.393974,37.592815,,0.0,0.0
475,132,2,195.91426,429.487,204.2561,453.32547,200.08517,453.32547,48.550114,60.34316,,1.0,1.0
475,145,2,130.36792,387.289,138.50816,405.5953,134.43805,405.5953,68.43239,-30.59866,,0.0,0.0
475,135,2,148.66953,401.91336,155.3582,423.90964,152.01385,423.90964,62.462536,7.8044057,,0.0,0.0
475,138,3,112.25007,418.15582,121.0998,442.50192,116.674934,442.50192,73.22884,42.939648,,,
475,131,2,271.08496,441.90674,282.54367,474.82648,276.81433,474.82648,28.98344,92.03874,,0.0,0.0
475,153,2,101.821,399.9986,109.85837,418.17712,105.83968,418.17712,77.64949,-3.752959,,0.0,0.0
475,146,2,169.98715,392.4796,178.6476,413.89142,174.31738,413.89142,55.179844,-12.492538,,0.0,0.0
475,130,2,272.07373,431.78687,285.18427,466.8395,278.629,466.8395,27.811527,80.2223,,0.0,0.0
475,136,2,244.36453,413.35498,252.29527,435.8586,248.3299,435.8586,33.578724,29.769133,,0.0,0.0
476,148,1,355.36203,411.20975,363.5036,435.53558,359.4328,435.53558,2.003018,28.347727,0.0,0.0,0.0
476,142,2,215.8642,465.1966,228.22588,494.91,222.04504,494.91,44.350967,121.16201,,0.0,0.0
476,143,2,69.14733,413.27393,81.05127,439.29605,75.099304,439.29605,86.39426,37.594006,,0.0,0.0
